GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,A7G001,A7G002,A7G003,A7G004,A7G005,A7G006,A7G007,A7G008,A7G009,A7G010,A7G011,A7G012,A7G013,A7G014,A7G015,A7G016,A7G017,A7G018,A7G019,A7G020,A7G021,A7G022,A7G023,A7G024,A7G025,A7G026,A7G027,A7G028,A7G029,A7G030,A7G031,A7G032,A7G033,A7G034,A7G035,A7G036,A7G037,A7G038,A7G039,A7G040,A7G041,A7G042,A7G043,A7G044,A7G045,A7G046,A7G047,A7G048,A7G049,A7G050,A7G051,A7G052,A7G053,A7G054,A7G055,A7G056,A7G057,A7G058,A7G059,A7G060,A7G061,A7G062,A7G063,A7G064,A7G065,A7G066,A7G067,A7G068,A7G069,A7G070,A7G071,A7G072,A7G073,A7G074,A7G075,A7G076,A7G077,A7G078,A7G079,A7G080,A7G081,A7G082,A7G083,A7G084,A7G085,A7G086,A7G087,A7G088,A7G089,A7G090,A7G091,A7G092,A7G093,A7G094,A7G095,A7G096,A7G097,A7G098,A7G099,A7G100,A7G101,A7G102,A7G103,A7G104,A7G105,A7G106,A7G107,A7G108,A7G109,A7H001
"G1900630","1916","Iowa","190","Emmet","0630","Emmet","31","630",0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,590,470,0,154,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,575,0,56,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4449
"G1900650","1916","Iowa","190","Fayette","0650","Fayette","31","650",0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,141,527,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,345,246,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,678,0,55,0,0,0,0,3720,0,0,0,0,0,184,0,74,0,0,0,0,0,0,11180
"G1900670","1916","Iowa","190","Floyd","0670","Floyd","31","670",0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,780,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1073,0,0,0,0,0,0,0,144,0,0,0,0,0,0,6320
"G1900690","1916","Iowa","190","Franklin","0690","Franklin","31","690",0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,453,350,0,0,0,0,0,144,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,493,150,154,0,0,0,0,0,0,0,0,0,0,0,0,1591,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,4,0,122,0,0,276,0,0,0,0,0,20,0,28,0,0,0,0,0,0,4813
"G1900710","1916","Iowa","190","Fremont","0710","Fremont","31","710",0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,691,893,0,0,0,0,0,0,0,0,0,125,0,0,0,420,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,543,0,0,0,0,30,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6237
"G1900730","1916","Iowa","190","Greene","0730","Greene","31","730",0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,196,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,633,0,17,0,0,0,0,1311,0,0,0,0,0,45,0,0,0,0,0,0,222,0,6430
"G1900750","1916","Iowa","190","Grundy","0750","Grundy","31","750",0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,108,276,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,901,96,0,338,172,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5037
"G1900770","1916","Iowa","190","Guthrie","0770","Guthrie","31","770",0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2456,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,514,0,0,0,0,0,0,1642,0,0,0,0,0,227,0,0,0,0,0,0,94,0,7388
"G1900790","1916","Iowa","190","Hamilton","0790","Hamilton","31","790",0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,132,0,0,0,573,208,806,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,250,0,12,0,0,0,0,828,0,0,0,0,0,247,0,0,0,0,0,0,0,0,7277
"G1900810","1916","Iowa","190","Hancock","0810","Hancock","31","810",0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,375,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,174,0,125,0,300,0,1245,0,0,0,0,0,194,0,0,0,0,0,0,0,0,4964
"G1900830","1916","Iowa","190","Hardin","0830","Hardin","31","830",0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,972,0,0,0,0,0,431,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,32,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,394,0,55,0,0,0,0,1056,0,0,0,0,0,0,0,217,0,0,0,0,751,0,9651
"G1900850","1916","Iowa","190","Harrison","0850","Harrison","31","850",0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1740,0,0,0,0,0,46,0,0,0,0,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,86,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,598,0,0,0,0,0,0,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9388
"G1900870","1916","Iowa","190","Henry","0870","Henry","31","870",0,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,465,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,747,77,65,0,0,0,0,500,0,0,0,0,0,60,0,0,0,0,0,0,202,0,7857
"G1900890","1916","Iowa","190","Howard","0890","Howard","31","890",0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,120,690,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,110,0,27,0,0,0,0,4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7878
"G1900910","1916","Iowa","190","Humboldt","0910","Humboldt","31","910",0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,452,74,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,757,70,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,70,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541
"G1900930","1916","Iowa","190","Ida","0930","Ida","31","930",0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,570,150,0,0,0,0,0,0,0,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,452,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870
"G1900950","1916","Iowa","190","Iowa","0950","Iowa","31","950",0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,335,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,0,0,0,0,0,0,0,0,2785,0,0,0,0,0,0,0,609,0,16,0,0,325,0,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9915
"G1900970","1916","Iowa","190","Jackson","0970","Jackson","31","970",0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,120,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,105,71,65,0,0,150,0,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9111
"G1900990","1916","Iowa","190","Jasper","0990","Jasper","31","990",0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,757,1454,0,0,0,0,0,49,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,3377,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,419,389,49,289,271,446,0,804,0,0,0,0,0,95,0,18,0,0,0,0,333,0,10146
"G1901010","1916","Iowa","190","Jefferson","1010","Jefferson","31","1010",0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,167,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,306,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,630,44,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,260,0,6900
"G1901030","1916","Iowa","190","Johnson","1030","Johnson","31","1030",0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,433,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,757,0,183,0,0,173,0,6422,0,0,0,0,0,81,0,180,0,0,0,0,0,0,12671
"G1901050","1916","Iowa","190","Jones","1050","Jones","31","1050",0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,498,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,284,997,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,822,50,40,0,0,299,0,2189,0,0,0,0,0,263,0,35,0,0,0,0,0,0,7520
"G1901070","1916","Iowa","190","Keokuk","1070","Keokuk","31","1070",0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2325,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,154,0,0,0,0,0,0,0,0,0,0,0,0,0,2762,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,746,240,34,0,0,0,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,649,0,10948
"G1901090","1916","Iowa","190","Kossuth","1090","Kossuth","31","1090",0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,401,35,0,0,0,0,0,87,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,394,0,0,164,0,61,72,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,552,0,22,65,106,42,0,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9118
"G1901110","1916","Iowa","190","Lee","1110","Lee","31","1110",0,0,0,0,0,0,0,0,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,546,1285,0,0,0,0,0,0,0,0,0,1530,0,0,0,204,0,0,0,0,0,0,0,112,125,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,1425,252,613,0,0,0,0,8101,0,0,0,0,0,0,0,0,0,0,0,0,45,0,19116
"G1901130","1916","Iowa","190","Linn","1130","Linn","31","1130",0,0,0,0,0,0,0,0,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,863,1781,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,575,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777,0,0,0,0,0,0,0,0,2241,0,0,0,0,0,0,0,3682,245,450,0,0,321,0,6949,0,0,0,0,0,608,0,868,0,0,0,0,0,0,26451
"G1901150","1916","Iowa","190","Louisa","1150","Louisa","31","1150",0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,784,404,0,0,0,41,0,121,0,0,0,0,0,194,0,225,0,0,0,0,0,0,4341
"G1901170","1916","Iowa","190","Lucas","1170","Lucas","31","1170",0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,653,74,75,0,0,0,0,203,0,0,0,0,0,362,0,100,0,0,0,0,0,0,5325
"G1901190","1916","Iowa","190","Lyon","1190","Lyon","31","1190",0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,337,90,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,101,532,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,367,0,0,150,354,0,0,1198,0,0,0,0,0,0,0,63,0,0,0,0,0,0,4665
"G1901210","1916","Iowa","190","Madison","1210","Madison","31","1210",0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,80,810,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,475,398,10,0,0,0,0,525,0,0,0,0,0,172,0,56,0,0,0,0,319,0,6616
"G1901230","1916","Iowa","190","Mahaska","1230","Mahaska","31","1230",0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,327,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,329,170,143,356,307,159,0,415,0,0,0,0,0,111,0,0,0,0,0,0,1004,0,8353
"G1901250","1916","Iowa","190","Marion","1250","Marion","31","1250",0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,416,0,0,568,1597,0,0,780,0,0,0,0,0,81,0,0,0,0,0,0,0,0,9386
"G1901270","1916","Iowa","190","Marshall","1270","Marshall","31","1270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1474,0,0,0,0,0,68,0,0,0,415,0,0,0,108,0,0,0,0,0,0,0,130,0,0,0,0,0,0,291,508,202,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,698,0,163,0,0,189,0,1728,0,0,0,0,0,116,0,318,0,0,0,0,905,0,10935
"G1901290","1916","Iowa","190","Mills","1290","Mills","31","1290",0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,205,504,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,396,0,35,0,0,0,0,186,0,0,0,0,0,49,0,0,0,0,0,0,53,0,4680
"G1901310","1916","Iowa","190","Mitchell","1310","Mitchell","31","1310",0,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,586,339,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,154,0,0,0,0,0,0,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895
"G1901330","1916","Iowa","190","Monona","1330","Monona","31","1330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,915,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,334,0,87,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,52,0,56,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4905
"G1901350","1916","Iowa","190","Monroe","1350","Monroe","31","1350",0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,35,932,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,0,0,0,0,0,0,0,1029,0,0,0,0,0,0,0,162,297,27,0,0,0,0,3300,0,0,0,0,0,791,0,0,0,0,0,0,76,0,8567
"G1901370","1916","Iowa","190","Montgomery","1370","Montgomery","31","1370",0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,292,966,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,493,218,0,0,0,0,0,559,0,0,0,0,0,0,0,134,0,0,0,0,0,0,7658
"G1901390","1916","Iowa","190","Muscatine","1390","Muscatine","31","1390",0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,411,401,0,0,0,0,0,51,0,0,0,140,0,0,0,43,0,0,0,0,0,0,0,60,289,0,0,0,0,0,0,173,773,0,0,0,0,0,0,0,0,0,0,0,0,0,2919,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,878,0,173,0,54,127,0,2760,0,0,0,0,0,562,0,0,0,0,0,0,178,0,11490
"G1901410","1916","Iowa","190","O Brien","1410","O Brien","31","1410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,240,0,0,0,0,0,28,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,354,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,334,0,0,296,311,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6280
"G1901430","1916","Iowa","190","Osceola","1430","Osceola","31","1430",0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,181,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,84,118,0,0,933,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2966
"G1901450","1916","Iowa","190","Page","1450","Page","31","1450",0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693,0,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0,819,848,34,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,9843
"G1901470","1916","Iowa","190","Palo Alto","1470","Palo Alto","31","1470",0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,50,0,0,0,0,0,32,548,432,0,109,0,0,0,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,177,0,100,0,0,0,0,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6440
"G1901490","1916","Iowa","190","Plymouth","1490","Plymouth","31","1490",0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,368,167,0,0,0,0,0,47,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1367,0,0,0,0,639,298,58,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,420,0,65,0,0,0,0,5564,0,0,0,0,0,318,0,365,0,0,0,0,0,0,11754
"G1901510","1916","Iowa","190","Pocahontas","1510","Pocahontas","31","1510",0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,51,0,644,50,0,0,0,0,0,0,0,0,0,0,0,0,1612,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,539,0,0,0,0,0,0,3224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6858
"G1901530","1916","Iowa","190","Polk","1530","Polk","31","1530",0,0,0,0,0,0,0,0,0,0,2469,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,10363,0,0,0,0,0,242,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,1006,694,0,637,0,0,0,160,60,248,42,0,0,0,0,0,0,0,0,0,0,0,0,8250,0,0,0,0,0,0,0,0,4546,0,0,0,0,0,0,0,3621,546,810,0,0,246,0,13502,0,0,0,0,0,1329,0,175,0,0,0,0,660,0,52848
"G1901550","1916","Iowa","190","Pottawattamie","1550","Pottawattamie","31","1550",0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,1537,0,0,0,0,0,304,0,0,0,472,0,0,0,969,0,0,0,0,0,0,0,160,150,0,0,0,0,0,0,246,568,371,0,0,0,0,0,0,0,0,0,0,0,0,2999,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,1906,0,455,0,0,0,0,5022,0,0,0,0,0,0,0,126,0,0,0,0,0,0,17646
"G1901570","1916","Iowa","190","Poweshiek","1570","Poweshiek","31","1570",0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,2757,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,571,272,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,320,0,7506
"G1901590","1916","Iowa","190","Ringgold","1590","Ringgold","31","1590",0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,224,388,0,0,0,0,0,394,0,0,0,0,0,106,0,100,0,0,0,0,0,0,5358
"G1901610","1916","Iowa","190","Sac","1610","Sac","31","1610",0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,769,480,0,0,0,0,0,0,0,0,0,30,0,0,0,50,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,664,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2187,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,1065,0,16,0,0,196,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7555
"G1901630","1916","Iowa","190","Scott","1630","Scott","31","1630",0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,102,305,0,0,0,0,0,0,560,248,64,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,0,1210,0,0,0,0,0,0,0,1439,231,581,0,0,0,0,7930,0,0,0,0,0,0,0,0,0,0,0,0,39,0,15761
"G1901650","1916","Iowa","190","Shelby","1650","Shelby","31","1650",0,0,0,0,0,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0,200,215,0,0,0,0,0,0,0,0,0,30,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,176,0,95,0,0,0,0,3413,0,0,0,0,0,81,0,150,0,0,0,0,0,0,8114
