GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BTV001,BTV002,BTV003,BTV004,BTV005,BTV006,BTV007,BTV008,BTV009,BTV010,BTV011,BTV012,BTV013,BTV014,BTV015,BTV016,BTV017,BTV018,BTV019,BTV020,BTV021,BTV022,BTV023,BTV024,BTV025,BTV026,BTV027,BTV028,BTV029,BTV030,BTV031,BTV032,BTV033,BTV034,BTV035,BTV036,BTV037,BTV038,BTV039,BTV040,BTV041,BTV042,BTV043,BTV044,BTV045,BTV046,BTV047,BTV048,BTV049,BTV050,BTV051,BTV052,BTV053,BTV054,BTV055,BTV056,BTV057,BTV058,BTV059,BTV060,BTV061,BTV062,BTV063,BTV064,BTV065,BTV066,BTV067,BTV068,BTV069,BTV070,BTV071,BTV072,BTV073,BTV074,BTW001
"G4804050","1936","Texas","480","San Augustine","4050","San Augustine","49","4050",0,0,27,352,0,0,0,0,0,576,0,0,0,394,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,117,0,0,15,0,0,75,0,0,0,0,0,0,1937
"G4804070","1936","Texas","480","San Jacinto","4070","San Jacinto","49","4070",0,0,464,134,0,13,0,0,0,1416,0,0,0,209,0,0,0,0,0,95,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2566
"G4804090","1936","Texas","480","San Patricio","4090","San Patricio","49","4090",0,0,30,0,0,33,0,0,0,274,0,0,0,782,0,0,0,0,0,508,19,0,0,0,7,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1273,0,0,0,394,0,0,16,0,0,2150,0,0,0,0,0,0,5625
"G4804110","1936","Texas","480","San Saba","4110","San Saba","49","4110",0,0,28,225,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,537,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,729,0,0,15,204,0,0,10,0,0,225,0,0,0,0,0,0,3005
"G4804130","1936","Texas","480","Schleicher","4130","Schleicher","49","4130",0,0,27,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,100,0,0,0,0,0,320,0,0,0,0,0,0,929
"G4804150","1936","Texas","480","Scurry","4150","Scurry","49","4150",0,0,0,0,0,26,0,0,0,75,0,0,0,1281,0,0,0,0,0,242,0,0,0,0,15,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,0,0,0,0,160,0,0,0,0,146,0,0,0,0,0,0,3279
"G4804170","1936","Texas","480","Shackelford","4170","Shackelford","49","4170",0,0,0,0,0,0,0,0,0,72,0,0,0,440,0,0,0,0,0,59,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,100,0,494,0,0,0,0,150,0,10,0,0,17,0,0,0,0,0,0,1739
"G4804190","1936","Texas","480","Shelby","4190","Shelby","49","4190",0,0,254,1796,0,0,0,0,0,3820,0,0,0,599,0,0,0,0,0,460,0,0,29,0,160,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,1038,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,9075
"G4804210","1936","Texas","480","Sherman","4210","Sherman","49","4210",0,0,3,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514
"G4804230","1936","Texas","480","Smith","4230","Smith","49","4230",0,39,290,1168,0,242,0,0,0,8988,0,0,0,5074,0,0,0,0,0,934,39,0,15,0,52,0,0,1442,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1745,0,3161,0,0,38,893,0,0,471,0,0,1573,0,0,0,0,0,0,26874
"G4804250","1936","Texas","480","Somervell","4250","Somervell","49","4250",0,0,68,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615
"G4804270","1936","Texas","480","Starr","4270","Starr","49","4270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6179,0,0,0,0,0,0,6179
"G4804290","1936","Texas","480","Stephens","4290","Stephens","49","4290",0,24,99,0,0,125,0,0,0,352,0,0,0,177,0,0,0,0,0,307,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1241,0,0,0,0,166,0,40,0,0,143,0,0,0,0,0,0,3337
"G4804310","1936","Texas","480","Sterling","4310","Sterling","49","4310",0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,54,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,56,0,0,0,0,0,30,0,0,0,0,0,0,637
"G4804330","1936","Texas","480","Stonewall","4330","Stonewall","49","4330",0,0,0,154,0,0,0,0,0,38,0,0,0,288,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,1013
"G4804350","1936","Texas","480","Sutton","4350","Sutton","49","4350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,44,0,0,1200,0,0,0,0,0,0,1563
"G4804370","1936","Texas","480","Swisher","4370","Swisher","49","4370",0,20,40,0,0,41,0,0,0,0,0,0,0,1179,0,0,0,0,0,240,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1006,0,0,0,98,179,0,0,0,0,73,0,0,0,0,0,0,3013
"G4804390","1936","Texas","480","Tarrant","4390","Tarrant","49","4390",0,574,3643,0,0,1075,0,0,0,12201,0,0,0,13409,0,0,0,0,0,4324,409,0,186,0,161,0,0,7792,0,0,145,0,0,0,20,0,0,0,0,2200,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,749,867,16806,0,0,102,1813,1953,0,1177,0,0,6355,0,0,0,0,0,0,76203
"G4804410","1936","Texas","480","Taylor","4410","Taylor","49","4410",0,12,196,0,0,32,0,0,0,685,0,0,0,6197,0,0,0,0,0,2242,44,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,126,35,4672,0,0,0,407,377,0,484,0,0,863,0,0,0,0,0,0,16806
"G4804430","1936","Texas","480","Terrell","4430","Terrell","49","4430",0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,70,0,0,1,0,0,1000,0,0,0,0,0,0,1341
"G4804450","1936","Texas","480","Terry","4450","Terry","49","4450",0,0,138,0,0,7,0,0,0,0,0,0,0,535,0,0,0,0,0,208,0,0,0,0,55,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1973
"G4804470","1936","Texas","480","Throckmorton","4470","Throckmorton","49","4470",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,498
"G4804490","1936","Texas","480","Titus","4490","Titus","49","4490",0,0,93,815,0,0,0,0,0,656,0,0,0,1614,0,0,0,0,0,783,0,0,22,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,1043,0,0,0,213,0,0,0,0,0,41,0,0,0,0,0,0,5446
"G4804510","1936","Texas","480","Tom Green","4510","Tom Green","49","4510",0,32,261,72,0,124,0,0,0,995,0,0,0,2447,0,0,0,0,0,716,24,0,0,0,64,0,0,730,0,0,56,0,0,0,111,0,0,0,0,73,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,50,0,2271,0,0,0,618,213,0,280,0,0,5023,0,0,0,0,0,0,14285
"G4804530","1936","Texas","480","Travis","4530","Travis","49","4530",0,62,2061,0,0,488,0,0,0,10311,0,0,0,3500,0,0,0,0,0,855,129,0,0,0,175,0,0,1327,0,0,450,0,0,0,30,0,0,0,0,575,0,0,753,0,0,0,0,0,603,0,0,0,0,0,0,34,630,1413,0,0,0,1958,280,0,1577,0,0,7296,0,0,0,0,0,0,34507
"G4804550","1936","Texas","480","Trinity","4550","Trinity","49","4550",0,0,489,0,0,45,0,0,0,505,0,0,0,776,0,0,0,0,0,268,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,46,0,0,6,0,0,0,0,0,0,0,0,0,2771
"G4804570","1936","Texas","480","Tyler","4570","Tyler","49","4570",0,0,109,0,0,45,0,0,0,1278,0,0,0,307,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,113,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073
"G4804590","1936","Texas","480","Upshur","4590","Upshur","49","4590",0,0,753,582,0,0,0,0,0,1215,0,0,0,1530,0,0,0,0,0,600,0,0,9,0,34,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,143,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5429
"G4804610","1936","Texas","480","Upton","4610","Upton","49","4610",0,0,0,0,0,28,0,0,0,285,0,0,0,301,0,0,0,0,0,162,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,110,0,0,0,0,0,0,918
"G4804630","1936","Texas","480","Uvalde","4630","Uvalde","49","4630",0,0,0,0,0,0,0,0,0,46,0,0,0,886,0,0,0,0,0,204,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,132,0,0,141,0,0,2790,0,0,0,0,0,0,5432
"G4804650","1936","Texas","480","Val Verde","4650","Val Verde","49","4650",0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,100,36,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,48,0,0,0,0,0,0,0,0,694,0,0,0,230,0,0,252,0,0,6702,0,0,0,0,0,0,8883
"G4804670","1936","Texas","480","Van Zandt","4670","Van Zandt","49","4670",0,0,90,1076,0,169,0,0,0,745,0,0,0,1888,0,0,0,0,0,353,0,0,25,0,129,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,2610,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,8164
"G4804690","1936","Texas","480","Victoria","4690","Victoria","49","4690",0,0,0,0,0,69,0,0,0,1682,0,0,0,259,0,0,0,0,0,153,22,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,496,0,0,0,0,0,0,0,0,1522,0,0,0,0,224,665,0,0,0,481,0,0,249,0,0,5943,0,0,0,0,0,0,11894
"G4804710","1936","Texas","480","Walker","4710","Walker","49","4710",0,0,198,373,0,24,0,0,0,1754,0,0,0,411,0,0,0,0,0,171,0,0,55,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,102,0,0,19,0,0,1417,0,0,0,0,0,0,5773
"G4804730","1936","Texas","480","Waller","4730","Waller","49","4730",0,0,0,0,0,11,0,0,0,3019,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,182,42,726,0,0,0,0,0,0,86,0,0,612,0,0,0,0,0,0,5206
"G4804750","1936","Texas","480","Ward","4750","Ward","49","4750",0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,103,0,0,2,0,0,2649,0,0,0,0,0,0,3649
"G4804770","1936","Texas","480","Washington","4770","Washington","49","4770",0,21,355,0,0,0,0,0,0,8314,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,1391,0,0,0,80,0,0,0,0,38,0,0,5270,0,0,0,0,0,512,0,0,0,0,0,0,50,175,287,0,0,0,40,0,0,155,0,0,19425,0,0,0,0,0,0,36272
"G4804790","1936","Texas","480","Webb","4790","Webb","49","4790",0,9,50,0,0,167,0,0,0,14,0,0,0,580,0,0,0,0,0,0,16,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,175,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,271,0,0,220,0,0,0,0,0,0,0,0,0,1827
"G4804810","1936","Texas","480","Wharton","4810","Wharton","49","4810",0,65,1017,0,0,52,0,0,0,4958,0,0,0,825,0,0,0,0,0,31,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,89,0,0,255,0,0,0,0,0,250,0,0,0,0,0,0,0,180,1325,0,0,0,339,0,0,187,0,0,5905,0,0,0,0,0,0,15578
"G4804830","1936","Texas","480","Wheeler","4830","Wheeler","49","4830",0,0,186,0,0,63,0,0,0,0,0,0,0,882,0,0,0,0,0,160,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,40,0,20,0,0,69,0,0,0,0,0,0,2365
"G4804850","1936","Texas","480","Wichita","4850","Wichita","49","4850",0,0,449,0,0,349,0,0,0,1279,0,0,0,3736,0,0,0,0,0,2366,80,0,43,0,273,0,0,1673,0,0,24,0,0,0,0,0,0,0,0,385,0,0,109,0,0,0,0,0,544,0,0,0,0,0,0,295,312,4420,0,0,0,314,1507,0,428,0,0,1917,0,0,0,0,0,0,20503
"G4804870","1936","Texas","480","Wilbarger","4870","Wilbarger","49","4870",0,0,546,0,0,83,0,0,0,595,0,0,0,951,0,0,0,0,0,719,21,0,0,0,30,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,143,0,0,0,0,0,2064,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,6817
"G4804890","1936","Texas","480","Willacy","4890","Willacy","49","4890",0,29,619,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,31,523,0,0,0,58,0,0,21,0,0,3100,0,0,0,0,0,0,4635
"G4804910","1936","Texas","480","Williamson","4910","Williamson","49","4910",0,19,292,0,0,0,0,0,0,3368,0,0,0,2456,0,0,0,0,0,123,0,0,0,0,0,0,0,248,0,0,271,0,0,0,845,0,0,0,0,0,0,0,1595,0,0,0,0,0,804,0,0,371,0,0,0,0,610,3487,0,0,159,651,85,0,161,0,0,4667,0,0,0,0,0,0,20212
"G4804930","1936","Texas","480","Wilson","4930","Wilson","49","4930",0,0,83,20,0,116,0,0,0,326,0,0,0,613,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,22,457,0,0,0,41,0,0,0,0,0,4286,0,0,0,0,0,0,7064
"G4804950","1936","Texas","480","Winkler","4950","Winkler","49","4950",0,0,0,0,0,63,0,0,0,190,0,0,0,466,0,0,0,0,0,210,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,96,0,0,0,0,134,0,0,0,0,0,0,1543
"G4804970","1936","Texas","480","Wise","4970","Wise","49","4970",0,0,0,0,0,385,0,0,0,100,0,0,0,2181,0,0,0,0,0,404,0,0,15,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,1318,0,0,107,90,16,0,0,0,0,95,0,0,0,0,0,0,4812
"G4804990","1936","Texas","480","Wood","4990","Wood","49","4990",0,0,208,778,0,118,0,0,0,1124,0,0,0,2045,0,0,0,0,0,273,0,0,0,0,11,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,290,497,0,0,0,47,0,0,0,0,0,79,0,0,0,0,0,0,5753
"G4805010","1936","Texas","480","Yoakum","5010","Yoakum","49","5010",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"G4805030","1936","Texas","480","Young","5030","Young","49","5030",0,0,111,0,0,164,0,0,0,67,0,0,0,2357,0,0,0,0,0,578,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,190,0,0,0,0,0,0,26,0,1758,0,0,156,385,0,0,27,0,0,82,0,0,0,0,0,0,6402
"G4805050","1936","Texas","480","Zapata","5050","Zapata","49","5050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,0,0,1910
"G4805070","1936","Texas","480","Zavala","5070","Zavala","49","5070",0,0,0,0,0,0,0,0,0,242,0,0,0,343,0,0,0,0,0,157,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,4175,0,0,0,0,0,0,5312
"G4900010","1936","Utah","490","Beaver","0010","Beaver","67","10",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625
"G4900030","1936","Utah","490","Box Elder","0030","Box Elder","67","30",0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15930
"G4900050","1936","Utah","490","Cache","0050","Cache","67","50",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,15,0,0,0,0,0,0,0,0,0,25977
"G4900070","1936","Utah","490","Carbon","0070","Carbon","67","70",0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,125,0,0,3432,0,0,0,0,0,0,10672
"G4900090","1936","Utah","490","Daggett","0090","Daggett","67","90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
"G4900110","1936","Utah","490","Davis","0110","Davis","67","110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11542
"G4900130","1936","Utah","490","Duchesne","0130","Duchesne","67","130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,28,0,0,0,0,0,0,0,0,0,6815
"G4900150","1936","Utah","490","Emery","0150","Emery","67","150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,6081
"G4900170","1936","Utah","490","Garfield","0170","Garfield","67","170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,4755
"G4900190","1936","Utah","490","Grand","0190","Grand","67","190",0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,663
"G4900210","1936","Utah","490","Iron","0210","Iron","67","210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,5677
"G4900230","1936","Utah","490","Juab","0230","Juab","67","230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,51,0,0,380,0,0,0,0,0,0,5002
"G4900250","1936","Utah","490","Kane","0250","Kane","67","250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355
"G4900270","1936","Utah","490","Millard","0270","Millard","67","270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,8265
"G4900290","1936","Utah","490","Morgan","0290","Morgan","67","290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217
"G4900310","1936","Utah","490","Piute","0310","Piute","67","310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425
"G4900330","1936","Utah","490","Rich","0330","Rich","67","330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937
"G4900350","1936","Utah","490","Salt Lake","0350","Salt Lake","67","350",0,0,2510,0,0,0,0,0,0,0,972,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,2800,2535,100787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,1004,0,2065,0,0,7830,0,0,0,0,0,0,123797
"G4900370","1936","Utah","490","San Juan","0370","San Juan","67","370",0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,1784
"G4900390","1936","Utah","490","Sanpete","0390","Sanpete","67","390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,14633
"G4900410","1936","Utah","490","Sevier","0410","Sevier","67","410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,9609
